density_sq_km,land_sq_km,water_sq_km,childcnt,conservative,liberal,ownrent,income,dem_performance_pct,persuasion_pct,turnout_pct,age,earliest_reg_date,sex,vote_g2008,vote_g2010,vote_g2012,vote_p2004party_d,vote_p2004party_r,vote_p2006party_d,vote_p2006party_r,vote_p2008party_d,vote_p2008party_r,vote_p2009party_d,vote_p2009party_r,vote_p2010party_d,vote_p2010party_r,vote_p2011party_d,vote_p2011party_r,vote_p2012party_d,vote_p2012party_r,vote_pp2004party_d,vote_pp2004party_r,vote_pp2008party_d,vote_pp2008party_r,vote_pp2012party_d,vote_pp2012party_r,hh_vote_p2004party_d_num,hh_vote_p2004party_r_num,hh_vote_p2006party_d_num,hh_vote_p2006party_r_num,hh_vote_p2008party_d_num,hh_vote_p2008party_r_num,hh_vote_p2009party_d_num,hh_vote_p2009party_r_num,hh_vote_p2010party_d_num,hh_vote_p2010party_r_num,hh_vote_p2011party_d_num,hh_vote_p2011party_r_num,hh_vote_p2012party_d_num,hh_vote_p2012party_r_num,hh_vote_pp2004party_d_num,hh_vote_pp2004party_r_num,hh_vote_pp2008party_d_num,hh_vote_pp2008party_r_num,obama08_minus_kerry,random_var,support,obama08_pct_mean,catowner_1,lib_donor,id,boatownr_1,apparel_1,bankcard_1,bookmusc_1,environm_1,contbrel_1,outdgrdn_1,electrnc_1,donrever_1,golf_1,outdoor_1,stockbnd_1,smarstat_s,smarstat_m,veteran_1,cen_advcnddegreepcnt,cen_armedforcespct,cen_avgtrvltime,cen_blackpcnt,cen_childrenpcnt,cen_collegepcnt,cen_hisppcnt,cen_i_art_ent_rec_srvspr,cen_i_farmingprct,cen_i_miningprct,cen_i_utilitiesprct,cen_i_wholesaletrprct,cen_medianincome,cen_ruralpcnt,cen_singlemomspcnt,cen_unemprate,cen_urbanpcnt,state_region,ethnicity
42.135547,45.685891,0,"0","116","079","7",53000,36.9,,49,34,"1996-02-22","M",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,35.5,1,.496894,0,0,114027,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,.1121076,.1116573,21.44586,.0497592,.3257288,.1285501,.0096308,.0274669,0,0,.017294,.0722279,42557,.7217764,.0583016,.0090726,.2782237,"Region 6","W"
24.101268,46.686291,.033243,"0","124","073","8",53000,30.2,,47.5,25,"2005-02-24","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5.9,34.2,0,.8451247,0,0,110721,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,.0377834,.2032903,43.28115,.2813299,.38,.0554156,0,.014377,.0367412,0,0,.0383387,43000,1,.015,.0384025,0,"Region 3","W"
760.53397,7.697124,.465562,"0","104","083","7",53000,47.5,,38.3,35,"2002-01-29","F",1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.1,50.6,0,.1259566,0,0,110442,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,.1519924,.2417191,23.23334,.2717235,.3189066,.2452875,.025124,.0056426,0,.0028213,.0053292,.0253918,50154,0,.0561883,.0305556,1,"Region 5","B"
10.993327,121.07909,.085323,"0","128","062","8",53000,53.9,,52.3,76,"1976-09-02","M",1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-1.6,48.7,1,.6406204,0,0,114495,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,.0957563,.113951,39.56338,0,.3194444,.0881393,.0040258,.0153846,.0523077,.0123077,.0184615,.02,50313,1,.0079365,.0196078,0,"Region 2","W"
2116.9511,.503082,0,"1","094","077","7",53000,61.2,,41,31,"2005-09-22","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.7,64.2,0,.2752344,0,0,111062,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,.094132,.1976744,20.84264,.1849557,.2948207,.0794621,0,0,.0183946,0,0,.1070234,33269,0,.063745,.0385852,1,"Region 6","W"
19.402421,73.856761,0,"0","128","062","9",53000,34.9,,45.4,70,"1974-07-03","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,35.3,0,.0503038,0,0,114499,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,.0832507,.1258681,20.71778,.042091,.2994746,.0941526,0,0,.0533854,0,.0117188,.0273438,41536,1,.0437828,.0189633,0,"Region 1","W"
297.76258,5.642079,0,"0","107","106","9",53000,51.3,,35.1,26,"2004-09-17","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,10.6,53.9,1,.9785663,0,0,112259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.0228951,.1816269,30.88853,.1263345,.214939,.1166913,.0438909,.0587276,.0277325,0,.0163132,.0342577,31774,0,.0716463,.0422961,1,"Region 5","B"
297.76258,5.642079,0,"0","100","090","9",53000,51.3,,35.1,68,"2004-01-07","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,10.6,53.9,0,.0453601,0,0,113687,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,.0228951,.1816269,30.88853,.1263345,.214939,.1166913,.0438909,.0587276,.0277325,0,.0163132,.0342577,31774,0,.0716463,.0422961,1,"Region 5","W"
,,,"0","099","095","8",53000,44.8,,49.4,51,"2005-11-09","F",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.7,45.3,1,.7151743,0,0,115086,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.1606611,.1977245,23.68981,.1442384,.3226486,.2203318,.0184975,.052895,.002426,0,.008125,.014398,55502,.3732291,.0501331,.0420012,.6267709,"Region 5","W"
730.8044,2.684805,.33926,"0","124","073","9",53000,37.5,,42.8,69,"2000-03-01","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,38.7,1,.0477471,0,0,110819,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,.0951777,.3222611,23.21814,.1082056,.3290488,.1535533,.0103697,.0051458,.0077187,0,.0042882,.009434,61613,0,.0064267,.0245253,1,"Region 5","W"
30.152102,18.454625,3.633387,"0","108","061","7",53000,39.7,,50.2,84,"1955-12-28","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,4.5,37.9,1,.2136713,0,0,114163,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,.0557851,.0943396,28.95225,.0435414,.2398374,.1342975,.0348331,0,0,.0168539,.0337079,.0140449,56750,.9811321,0,.021978,.0188679,"Region 3","W"
820.52231,6.049805,0,"0","125","099","9",53000,35.3,,60.8,67,"1990-09-11","F",1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,5.7,35.5,1,.5606933,0,0,110393,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,.1562172,.0935484,25.11672,.0482249,.6047121,.3642732,.0320131,.0244555,0,0,.0217807,.0683989,80940,.1138929,.0490838,.0053212,.8861071,"Region 1","W"
17.376152,76.023738,0,"0","130","053","8",,46.5,,48.4,73,"1989-11-08","F",1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,43.8,1,.4775887,0,0,111317,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,.0488842,.1499503,30.07768,0,.3013183,.1158342,0,0,.0324859,0,.0127119,.0183616,37986,1,.0169492,.0634921,0,"Region 6","B"
2792.6917,.693238,0,"0","112","088","9",53000,64.5,,16.6,65,"1984-09-25","M",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,78.4,1,.2281496,0,0,112774,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,.0458453,.1557178,39.35641,.3257346,.574359,.1365807,.133232,.0040527,.0050659,0,.0283688,.0101317,56708,0,.1965812,.0188867,1,"Region 2","H"
4330.5905,.226528,0,"0","102","104","9",53000,86.5,,28.9,58,"1999-02-17","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,91,1,.435636,0,0,111258,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,.0234234,.2376812,21.13935,.8740581,.2065491,.0414414,.050592,0,0,0,0,.0376344,24178,0,.1561713,.1264368,1,"Region 5","B"
6.0993465,127.06279,0,"0","128","062","9",53000,44.7,,39.6,66,"1985-11-14","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,42.2,1,.9824563,0,0,112811,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,.0243478,.0890625,38.43421,0,.2891566,.0643478,.0064683,0,.1421189,0,.0490956,.0310078,29000,1,0,.0697115,0,"Region 6","W"
841.23003,2.587825,.198571,"0","124","073","7",53000,47.6,,49.5,87,"1958-04-01","F",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5.3,45.5,1,.5607488,0,0,114083,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,.0281065,.193418,22.81885,.2907712,.3723609,.1360947,.032027,.017871,.005439,0,0,.036519,31058,0,.1305182,.0587833,1,"Region 5","W"
10.893952,100.89493,.537497,"0","099","095","8",53000,44.7,,46.9,50,"2002-04-03","F",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,45.2,0,.2826341,0,0,115374,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,.0652447,.1941177,44.87542,.2511292,.3235955,.1141782,0,.0343137,0,.0130719,0,.1062092,57875,1,.0269663,.0129032,0,"Region 3","W"
28.81976,66.863846,0,"0","108","061","7",53000,29.5,,48.7,23,"2007-09-26","M",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,24.2,0,.5207448,0,0,110876,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,.039039,.1024759,26.5502,.0995956,.4115044,.1006006,.0075834,.0254902,.0078431,0,.0088235,.0696078,49063,1,.0663717,.0163934,0,"Region 6","W"
9.2520478,145.36972,6.272379,"0","096","087","5",53000,36.9,,45,26,"2008-06-26","F",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,32.3,0,.2162309,0,0,110993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0229779,.1392294,35.58862,.0681511,.3142857,.0551471,0,.0396197,.0348653,.0190174,0,0,29926,1,.0789916,.0734214,0,"Region 6","W"
652.17926,4.187499,0,"0","090","136","5",53000,66.8,,24.5,51,"2000-08-23","F",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,81.9,1,.4253236,0,0,112125,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,.0691389,.3065527,45.32836,.4268009,.4228251,.2193589,.0503486,.0138037,0,0,0,.0138037,50825,0,.1496726,.0477471,1,"Region 2","U"
3782.2985,.266769,0,"0","089","117","9",,62.9,,34.2,25,"2007-05-11","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.4,63.7,1,.5910093,0,0,112648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.2650073,.1947712,34.37405,.2147117,.382199,.398243,.1282306,0,0,0,0,.0368217,73929,0,.0732984,.0424779,1,"Region 4","U"
21.207372,72.427643,0,"0","108","061","8",53000,41.3,,39.3,50,"2008-09-29","M",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,40.5,0,.821642,0,0,114363,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,.0355286,.1188359,28.27446,0,.2162963,.0389948,.0160535,0,.0421196,.0230978,.013587,.0122283,32284,1,.0237037,.0353866,0,"Region 6","W"
2465.5941,.947439,0,"0","112","088","9",53000,63.7,,31.9,59,"1998-05-06","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.5,69.6,1,.1505184,0,0,110182,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,.0342772,.2620993,27.03652,.4223363,.4654088,.1348733,.0149765,.0070985,.0106477,0,0,.0168589,43608,0,.1522013,.0406051,1,"Region 5","B"
1675.9534,.621139,0,"0","130","053","8",53000,44.9,,50.8,71,"1988-11-09","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,11.9,48.1,1,.0858806,0,0,112838,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,.0676259,.1873351,21.37845,.1083424,.2085427,.1093525,0,.0344828,0,0,.0137931,.0068966,37885,0,.0326633,.04814,0,"Region 1","J"
8.3397511,133.16312,.653822,"0","102","104","9",53000,61,,46.7,69,"1966-05-02","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.8,66.6,1,.5520368,0,0,114830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0631458,.1799346,29.18857,.653622,.2924901,.0608496,0,0,0,0,0,.018622,28163,1,.1027668,.0306859,0,"Region 3","B"
556.67054,2.234715,0,"0","130","053","9",53000,45.2,,39.4,70,"1978-03-18","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,47.7,0,.0872828,0,0,115303,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,.0327654,.1166078,20.59726,.3634869,.3207207,.1100917,.0106908,.0185185,0,0,0,.0185185,17310,0,.1693694,.0891566,1,"Region 6","W"
920.66384,2.696967,0,"0","125","099","9",53000,41.5,,47.2,64,"2004-02-13","M",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46.2,0,.9083441,0,0,112395,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,.0730676,.147651,27.34179,.0743539,.4696803,.2071256,0,.0123119,.0082079,0,.0095759,.0335157,63975,0,.0540243,.0317881,1,"Region 1","W"
661.96702,2.37323,0,"0","124","073","9",53000,53,,37.5,77,"1976-03-11","F",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,9.5,59.6,1,.4860246,0,0,115125,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,.0938697,.1614583,14.89811,.3081591,.2304075,.1532567,0,0,0,0,0,.0223602,34615,0,.0768025,.0393795,1,"Region 6","W"
1796.0913,.688161,0,"0","102","079","9",53000,90.5,,35.5,56,"2000-09-19","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.1,94.7,1,.8609765,0,0,114185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.0238365,.2038015,26.05236,.9783307,.284,.0522134,.0040128,0,0,0,.0070053,.033275,35500,0,.102,.044702,1,"Region 5","B"
1177.4255,1.886319,0,"0","112","088","9",53000,41,,54.7,56,"2000-01-10","F",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,42.5,1,.236128,0,0,110742,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,.1244052,.1451415,20.7316,.0420518,.3441704,.3589395,.0499076,.0204953,0,0,0,.0495303,48947,0,.0941704,.0059423,1,"Region 1","W"
19.755344,76.406755,1.799931,"3","118","072","9",53000,51.9,,40,50,"1997-05-12","M",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,52.5,0,.6576276,0,0,111954,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,.1381032,.1520701,25.11038,.0175329,.2972973,.0640599,0,.0101266,0,0,.0367089,.0506329,35556,1,.0165165,.0111248,0,"Region 6","W"
34.396629,40.078159,.012979,"0","096","087","5",53000,33.2,,43.6,28,"2002-06-11","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1.5,31.7,0,.9386016,0,0,114302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0643902,.1278539,20.64907,.1351551,.3425532,.097561,0,0,0,0,.0217391,.0419255,49457,1,0,.0182927,0,"Region 6","W"
9.3438255,346.09244,1.51679," ","   ","   "," ",53129,46.9,,37.6,69,"1995-03-09","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8,48.7,0,.4059079,0,0,110245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0159936,.1283388,29.74937,.7825273,.1925287,.0447821,.0018721,0,.0847458,0,0,.0823245,36477,1,.0229885,.0282353,0,"Region 3","B"
2024.0867,.860141,0,"0","102","104","9",54000,94.7,,47.3,80,"1965-09-10","F",1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,99,1,.5872767,0,0,111479,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,.0321543,.2571214,25.25606,.9437537,.1682099,.0948553,.0254589,.0340136,0,0,.0068027,.0272109,35962,0,.037037,.0328947,1,"Region 5","B"
68.002666,34.322184,0,"0","087","177","6",54000,50.2,,33.8,43,"1999-09-17","F",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.3,58,1,.5890096,0,0,110875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1304348,.1653201,41.06719,.1427993,.5620999,.2885376,.0262945,.0070114,0,0,0,.0280456,81648,.6088188,.0166453,.0308848,.3911812,"Region 2","H"
388.50007,4.949806,0,"0","112","088","9",54000,46.5,,21.6,48,"2000-06-20","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,52.6,1,.9299787,1,0,114021,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,.0101664,.344718,25.45351,.1760204,.6454389,.0924214,.0571429,.0100629,0,0,.008805,.0125786,48615,0,.1962134,.0528376,1,"Region 5","W"
169.23527,11.134366,.02761,"0","096","087","5",54000,32.5,,51.5,66,"2001-10-05","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,30.3,0,.3287171,0,0,114752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1134545,.153538,21.74728,.3002148,.1962264,.1687273,0,.0094899,.0118624,0,.0118624,.0213523,34010,1,.0603774,.052809,0,"Region 6","W"
1154.3525,2.367561,0,"0","132","105","9",,61.7,,49.8,71,"1989-09-30","F",1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,60.5,1,.815982,0,0,113949,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,.2394436,.1338798,30.62837,.0911087,.2680891,.3238947,.1009879,.0137383,0,0,0,.0274765,86601,0,.0398887,.02213,1,"Region 4","H"
69.192681,38.73242,0,"0","132","105","9",54000,48.6,,54.3,91,"1966-10-08","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,44.3,0,.1349717,0,0,110193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.1947484,.1688776,30.39515,.0257463,.3722555,.2319475,.0160448,.017663,.0163043,0,.0149457,.013587,79191,.3078358,.0439122,.0040595,0,"Region 2","W"
25.700972,101.08567,0,"0","096","087","5",54000,34.3,,41.7,34,"2004-04-30","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.7,33.7,0,.619469,0,0,115061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.0016034,.1471018,29.04368,.0400308,.2985075,.0256547,.0084681,.0099909,.0208901,.013624,.0108992,.0208901,27931,1,.0289179,.0669492,0,"Region 6","W"
58.37209,39.726067,.156007,"1","108","061","8",54000,26.2,,43.7,30,"2006-07-31","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,26.3,0,.3843531,0,0,114134,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,.0179919,.1169376,24.28091,.1574978,.3102362,.0539756,0,.0060024,.0708283,0,0,.030012,42665,1,.0330709,.0245902,0,"Region 1","W"
1779.6659,.87095,0,"0","108","155","9",54000,59.4,,35.3,20,"2010-01-22","M",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,9.7,64.3,1,.3420754,0,0,111415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2435326,.1466565,21.17821,.0696486,.1818182,.2560214,.0153355,.0374494,0,0,0,.048583,46544,0,.0298879,.0339476,1,"Region 2","W"
991.31679,1.768355,0,"0","132","105","9",54000,60.2,,52.1,85,"1967-10-02","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,3.8,58.5,0,.4208742,0,0,113276,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,.2352941,.2041344,28.92319,0,.1863857,.2219251,.0216278,.0466867,0,0,.0120482,.0120482,66625,0,.0081037,.0554765,1,"Region 4","W"
409.44537,2.090633,0,"0","112","088","9",54000,31.3,,47.4,46,"1996-09-25","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,33.5,0,.5022421,0,0,110627,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,.0746888,.1574539,25.58333,.1529126,.3224852,.0975104,.0400485,.0458937,0,.0217391,.0144928,.0797101,40357,0,.0946746,0,1,"Region 1","W"
1696.5372,1.049849,.05888,"0","130","053","9",54000,64.5,,34.1,72,"1986-01-23","F",1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,71.7,1,.6011134,0,0,112133,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,.0293638,.2183588,22.42729,.3263441,.3177305,.1109299,.0284946,0,0,0,0,.028777,40417,0,.1333333,.0735751,1,"Region 5","B"
350.09466,11.331221,0,"0","130","053","9",54000,76.5,,44.3,79,"1998-04-28","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,79.3,0,.5549662,0,0,111465,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,.0320116,.1742876,25.09764,.4814723,.3397998,.0949436,.0114399,.0188058,.0079925,0,.0084626,.0672308,49000,0,.0944931,.0538256,1,"Region 1","W"
158.74926,10.313926,.054626,"0","104","083","9",54000,41.5,,47.2,43,"2012-09-07","F",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,9,46.2,1,.5488147,0,0,110019,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,.0383536,.1560035,23.9116,.355286,.4590444,.0626754,.017331,.010333,0,0,.0091848,.021814,40857,.0335066,.0972696,.0202475,.9664934,"Region 1","W"
40.104589,40.894735,.09808,"0","118","072","7",54000,50.2,,33.8,50,"2007-03-13","M",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,58,1,.0583244,0,0,110369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.109972,.1986864,36.14585,0,.3708487,.1547064,.0062775,.0331492,0,0,.0176796,0,88007,.9039548,.0369004,.0443506,.0960452,"Region 2","W"
562.38392,3.648753,0,"0","112","088","9",54000,54.1,,40.6,28,"2002-04-19","M",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7.9,54.8,1,.907637,0,0,114066,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,.1276758,.1747111,21.00095,.3510691,.3790227,.1039755,.0029836,.0842207,0,0,.0067764,.0125847,37695,0,.1227652,.0358423,1,"Region 5","B"
681.48418,3.460095,0,"3","087","094","4",,45.8,,39.5,38,"2009-10-05","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,46.1,1,.6437144,0,0,114161,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,.0329807,.1879781,19.90203,.131279,.3001894,.0734288,.0303926,.0065574,0,0,.0131148,.0401639,34375,0,.0842803,.0370955,1,"Region 6","W"
